purchase_frequency_monthly,avg_order_value_usd,tenure_months,customer_segment,product_category_preference,channel_preference,promotion_sensitivity,service_interactions,referral_count,geographic_region,demographic_segment,satisfaction_score,clv_usd
2.2524279280132173,277.33474912211676,57.0,Regular,Multiple Categories,Online,Medium,2.0,,South,Young Adults,1.7723233814653334,7960.082609409583
7.516932806797416,,28.0,Churned,Single Category,Both,Low,8.0,6.0,,Retirees,3.08595599772109,35651.86768340822
4.580338561698696,123.73155925267685,17.0,,Single Category,Store,High,16.0,0.0,South,Retirees,3.7115628785826273,2099.379520697453
6.410066906263015,249.4609299817013,6.0,Regular,Multiple Categories,Online,Low,,3.0,International,Young Adults,2.1649838530847365,3846.075549818314
6.391317848276572,365.0374077962919,18.0,Churned,Single Category,Online,Low,1.0,6.0,West,Retirees,6.057922559063022,39882.44691181754
3.8107815831542413,370.47362123831425,62.0,New,Multiple Categories,Both,Medium,18.0,6.0,,Young Adults,2.7728438293576976,41886.104882921376
1.4451646562334686,63.94387000698297,40.0,VIP,Single Category,Online,Low,18.0,,North,Families,2.647099698140468,13594.409183463378
0.6738870725318817,196.8297739549796,69.0,Churned,Multiple Categories,Both,High,0.0,8.0,East,Young Adults,5.488915034417049,22755.458560686
2.482277955284458,165.8910589485551,25.0,Churned,Multiple Categories,,Low,13.0,2.0,,Retirees,4.603643455573413,2728.843364488662
2.7475618809041538,188.5491945812939,70.0,Churned,Multiple Categories,Both,,12.0,5.0,South,Professionals,7.227765172961766,46806.946796568576
2.6694088737534982,322.42498636486175,29.0,New,Multiple Categories,Online,High,14.0,0.0,North,Families,4.1828346394726665,24082.810090374893
3.0907836438714424,70.71567914219463,33.0,VIP,Multiple Categories,Both,Low,7.0,4.0,North,Professionals,1.9886430095023164,18713.16877123863
0.7225354859149387,493.1804538968106,2.0,,Single Category,Both,Low,12.0,5.0,North,Retirees,7.463537852347298,8969.845184249816
4.823774540154409,91.09123298097109,26.0,New,,Both,High,7.0,0.0,East,Professionals,9.889400848574933,48690.653903165345
2.3140141897628173,351.26513936961726,42.0,VIP,Multiple Categories,Both,Low,7.0,7.0,South,Young Adults,1.1763032241239857,1866.7632597435022
5.829288760515968,26.288936051120555,61.0,Regular,Single Category,Online,Low,,,South,Young Adults,4.8955209289668495,18534.305130274774
1.8828840154553772,87.31310053329196,35.0,Regular,Multiple Categories,Online,Low,10.0,8.0,East,Professionals,4.053504592955576,8414.275276469267
1.899771439258162,279.66436957223254,26.0,Regular,Multiple Categories,Online,High,7.0,0.0,International,Professionals,8.27206221284035,34302.762566420104
7.742014479290155,352.93810851332745,23.0,Churned,,Both,Medium,9.0,7.0,South,Retirees,4.322071304428233,15697.567837678387
5.7328336913606215,346.43811564669556,,Churned,Single Category,Both,High,7.0,7.0,South,Families,6.281497794933257,6412.335602096794
3.4063952380523146,131.94361583583498,3.0,New,Single Category,Both,High,11.0,3.0,East,Professionals,8.367245166626898,33761.788007576106
0.5640449566784553,250.9867122150134,13.0,Churned,Single Category,Both,Low,18.0,1.0,South,Professionals,7.151183733064236,1339.6051264817079
5.409981085981989,250.91571850781918,26.0,Regular,Single Category,Online,Low,3.0,9.0,South,Retirees,9.026130887821719,48869.823891850094
2.763963444059337,376.33478550550967,48.0,Regular,Multiple Categories,Both,,2.0,,North,Retirees,6.507089045527066,32957.87303145272
2.0845907008746103,180.8366629458378,29.0,New,Single Category,,Medium,1.0,1.0,,Retirees,6.516101355549808,10664.87034794237
6.6216802119890525,328.7540431000056,62.0,Regular,Multiple Categories,Store,High,14.0,5.0,International,Retirees,2.318219541557241,36397.246031663395
1.9024558073787297,420.1212560400282,59.0,Regular,Multiple Categories,Store,High,0.0,5.0,West,Professionals,2.5981159327969485,33118.48793687801
2.8084947356190604,201.90990851244806,1.0,New,Multiple Categories,,High,12.0,6.0,West,Retirees,9.673483201546098,26772.466167803377
5.580840860514756,421.84644195324154,,VIP,Multiple Categories,Online,High,0.0,3.0,,Families,3.3630157528988733,37830.404544781006
5.8601087188654795,492.1155103912765,44.0,Churned,Multiple Categories,Online,,18.0,3.0,South,Retirees,4.175097996419059,3283.974043723848
1.2764028952288653,228.83375341242953,25.0,VIP,Single Category,Store,Medium,0.0,,North,Families,1.3884324300699151,31247.43925032263
7.8762351597190055,432.3616092374527,41.0,VIP,Single Category,Store,Low,18.0,1.0,International,,7.859506536168222,39498.13574858677
5.795490130589962,322.08629680865647,16.0,VIP,Single Category,Online,Low,1.0,5.0,International,Professionals,4.806966304071517,23288.66768629436
1.5953364225095805,379.24660210142395,67.0,Churned,Single Category,Both,Low,0.0,4.0,South,Young Adults,1.1577640551911512,25042.764554722802
3.353227267965882,471.1819274546319,57.0,Churned,Multiple Categories,Online,Medium,18.0,3.0,East,Professionals,7.083141489923061,45400.756773980174
6.772372094100629,193.08615119970452,8.0,New,Single Category,Both,Medium,12.0,2.0,West,Retirees,7.818710835220946,33360.3150204693
1.2840753800975417,450.9200423335646,54.0,Regular,Multiple Categories,Both,High,9.0,8.0,South,Young Adults,8.972093180514307,27737.5693023885
0.5793166885538071,324.3486776101781,2.0,New,Single Category,Online,Low,18.0,6.0,,Professionals,6.074348419575828,6265.770588455975
2.5475876303615648,317.8452619124391,53.0,VIP,Multiple Categories,Store,Low,6.0,7.0,West,Young Adults,1.040747509482567,3265.400676932338
6.99423804232022,94.69421433930519,60.0,Regular,Multiple Categories,Store,High,7.0,4.0,West,Families,6.0274358923360465,33035.37073010998
3.368445420707943,71.06031584594066,2.0,VIP,Multiple Categories,Both,Low,0.0,7.0,South,Retirees,3.369605105327476,23123.081719707225
4.744306365300568,465.62919692339074,28.0,,Single Category,Both,High,1.0,1.0,South,Professionals,3.7493358767514993,29894.667929109517
0.534536979471387,220.65332045756023,62.0,New,Multiple Categories,Store,Medium,14.0,2.0,International,Retirees,4.504934582952346,41133.173212711474
0.992580101300838,439.6538747823725,50.0,VIP,Single Category,Store,Medium,0.0,1.0,East,Families,2.089645416497259,36824.39177250221
5.645045578262845,187.02176624861883,8.0,Regular,Multiple Categories,Online,Low,18.0,8.0,International,Families,2.5865460431991143,45874.32338613927
1.8896894721613273,398.2441642380812,10.0,Regular,Single Category,Online,Medium,13.0,0.0,,Professionals,7.233698814842244,22296.688041818714
4.07000468532835,228.47110815077218,70.0,,Multiple Categories,Online,Medium,19.0,9.0,North,Young Adults,5.646670176086751,37660.73495171426
5.0921046368416745,270.7091153604126,59.0,Regular,Single Category,Store,Medium,15.0,4.0,North,Professionals,,28097.310532209318
7.338172724686074,473.1988399352597,58.0,New,Multiple Categories,Online,Low,6.0,,North,Families,1.8451403677830671,18049.459391398563
3.1107571287609637,82.5191816780012,41.0,VIP,Multiple Categories,Store,High,7.0,9.0,West,Families,8.90553104434807,39851.74664774972
0.5804594687984228,196.35660064405795,10.0,VIP,Single Category,Store,High,9.0,,North,Young Adults,7.849816327058885,7952.392502857767
6.195377698940321,476.6450827629834,23.0,New,Multiple Categories,Online,High,13.0,6.0,West,Professionals,2.180187631984399,
0.9278128985720919,394.4503561600606,4.0,VIP,Single Category,Both,Medium,1.0,3.0,West,Professionals,,
1.2826958119008067,283.6010252301125,6.0,New,Single Category,Store,High,17.0,2.0,East,Retirees,4.962046582272424,46526.204632361325
1.1503317225935599,233.94077932980244,51.0,Churned,Multiple Categories,Store,Low,9.0,1.0,,Families,3.6251045462975386,504.7031081286403
7.786078290060919,107.24907653583865,8.0,Churned,Single Category,Online,High,10.0,8.0,West,Professionals,7.7213281075258084,11343.088508423152
2.9350288886655114,322.74302161204025,36.0,New,Multiple Categories,Online,High,18.0,9.0,International,Young Adults,2.3657651337131913,36284.89205570129
3.4297257572110458,467.54194426335033,12.0,Regular,Multiple Categories,Online,Medium,6.0,1.0,West,Professionals,9.957551910138454,12684.119714233357
1.6230536363160781,206.7853807086599,,VIP,Multiple Categories,Both,Low,17.0,6.0,International,Young Adults,1.174124908153897,16482.552442884004
6.632945339413636,382.81003956837486,32.0,New,Multiple Categories,Both,Low,13.0,2.0,International,Retirees,4.3603408907402335,16786.725523846155
3.531776028461518,232.7570666588951,51.0,Churned,Multiple Categories,Online,Low,12.0,9.0,International,Retirees,8.737957514926258,20941.832862244417
7.177978373425874,451.3058408631634,1.0,Churned,Single Category,Online,High,16.0,3.0,South,Professionals,9.840918292278028,16125.057035551597
5.461022800351602,42.616403509796285,13.0,VIP,Multiple Categories,Online,High,11.0,2.0,South,Retirees,1.6418246272393577,4371.710710039167
1.2643689801117879,80.5084659091399,15.0,VIP,Single Category,Store,Medium,1.0,9.0,South,Retirees,8.9476449433064,44118.4679827875
6.1156043020462185,149.67670301487505,42.0,Churned,Multiple Categories,Both,Low,5.0,8.0,International,Families,1.8144112111837098,39149.19821050491
2.860792704989054,482.81760055561455,,Regular,Single Category,Store,Medium,9.0,0.0,North,Professionals,4.860790177887306,
2.402016362961089,233.69652905123388,17.0,New,Multiple Categories,Both,Medium,13.0,,West,Retirees,9.40643508487711,10021.458496490412
,460.3225568424589,6.0,New,Multiple Categories,Online,Medium,15.0,2.0,South,Families,2.9678776079736724,4619.539755584972
4.894131360948084,359.789022170621,24.0,VIP,,Store,Low,17.0,8.0,West,Families,5.440644697100001,40771.73662446167
5.188051813596446,117.09887191826611,55.0,Churned,Multiple Categories,Online,Low,14.0,6.0,,Young Adults,9.072698015556652,560.8485035628019
1.3244375988038588,399.61741516109106,11.0,Churned,Single Category,Online,Low,11.0,4.0,North,,9.24260056710918,46084.51568915938
2.4324512637711178,,32.0,New,Multiple Categories,Online,High,0.0,6.0,North,Retirees,2.5017891204765883,31646.89467978714
4.772673162917106,438.61097072891346,42.0,,Multiple Categories,Both,Low,7.0,5.0,South,,7.300556442789133,29994.410215725642
1.9943770556202303,290.22139799282775,33.0,Regular,Single Category,Store,Low,5.0,4.0,West,Retirees,1.2599231141559792,22113.643389773508
1.8834107451374467,320.2159030080316,31.0,New,Single Category,Store,Medium,5.0,3.0,International,Families,7.610513375976915,40329.290671391595
4.582449923900676,401.8952116179934,44.0,VIP,Single Category,Online,Medium,17.0,9.0,North,Young Adults,9.098502926368365,577.5589734742786
7.93315826455819,371.60095881386127,68.0,Regular,Single Category,Store,Low,12.0,1.0,West,Young Adults,1.7940460485598622,35234.86373836297
4.63316294608269,355.339204022926,54.0,VIP,Multiple Categories,Online,Low,12.0,3.0,East,Retirees,7.435851491298485,33103.336049390324
3.1178487591080986,372.8192509105641,21.0,Regular,Multiple Categories,Store,Medium,8.0,8.0,East,Families,6.688722569213709,24792.383984451484
0.5008256512166085,71.97344294616798,71.0,Regular,Multiple Categories,Online,Low,,6.0,West,Young Adults,8.442324984650638,10567.899452171692
1.7244307740152571,78.71280621490854,9.0,Regular,Multiple Categories,Online,Medium,11.0,4.0,South,Professionals,4.685336236795491,24774.446873055953
3.2454944626705418,425.05755218253347,29.0,Churned,Multiple Categories,Both,High,12.0,1.0,International,Retirees,8.725894958261579,43033.34236412855
6.210393505712693,417.2494505555066,29.0,VIP,Multiple Categories,Store,Low,19.0,1.0,West,Young Adults,9.18958724500444,49790.12602301249
4.72451389967334,73.03657097832448,46.0,Regular,Multiple Categories,Store,High,3.0,9.0,International,Retirees,7.522810895601437,48882.66069846099
5.888796141045689,314.9551365265,40.0,New,Single Category,Both,High,13.0,5.0,South,Retirees,6.645255524148489,42515.30790123056
5.891357704987057,349.27478359464396,20.0,Regular,Single Category,Both,Low,9.0,7.0,East,Retirees,1.9214464516324088,27253.408183019896
4.859893565047024,242.78612772851784,10.0,New,Multiple Categories,Store,High,9.0,1.0,East,Young Adults,2.283544046814746,37796.69959675061
1.1021405877232833,458.1584660591942,59.0,New,Multiple Categories,Both,Medium,4.0,3.0,North,Young Adults,3.509715858759493,18431.748845800932
5.931131901024125,,55.0,VIP,Single Category,Store,Medium,18.0,6.0,International,Retirees,5.277033750282335,8525.853983310291
5.991066434654344,235.45067716843113,2.0,New,Single Category,Both,High,5.0,5.0,International,Families,1.3848689808167856,7093.102672715627
3.5915759360998614,172.46867021448398,71.0,Churned,Multiple Categories,Both,Medium,10.0,8.0,East,Retirees,8.01810228836771,33260.90597490634
6.824077995819996,452.2612417993473,65.0,New,Single Category,Online,High,18.0,9.0,East,Retirees,2.3009374451955544,
7.16106974465678,186.32298639020493,70.0,VIP,Single Category,Both,Low,15.0,6.0,West,Young Adults,1.4469584596792675,7219.801042250111
5.996059268673714,489.9337625377606,46.0,New,Single Category,Online,Medium,6.0,1.0,International,Professionals,8.510878321016133,28229.97181530664
1.6884181307800932,116.28344389112661,49.0,VIP,Multiple Categories,Store,Medium,1.0,,West,Families,2.812834307050351,34706.66020850752
6.316425173580059,30.622376281515756,2.0,VIP,Multiple Categories,Store,Low,18.0,1.0,,Families,2.8778075386506314,23580.957295074862
7.2369826250767195,80.77193431935284,31.0,Regular,Multiple Categories,Both,High,5.0,5.0,South,Retirees,1.3223617348471586,24048.010488787768
,436.5019363845376,20.0,New,Single Category,Store,,3.0,0.0,North,Families,9.998880883645398,35169.72847518748
7.3770332587359135,202.29606312945867,35.0,VIP,Single Category,Both,Medium,2.0,4.0,East,Young Adults,,
7.144474589315148,459.294724018688,,VIP,Single Category,Both,High,10.0,2.0,East,Young Adults,4.069413873866501,25533.71321634203
,266.4142055589838,,,Multiple Categories,Store,Low,15.0,5.0,East,Young Adults,5.16750662488729,28240.431513255382
,,65.0,Regular,,Both,Medium,6.0,9.0,South,Retirees,6.694419539138284,35267.66550879267
1.0556815873558691,150.15067538158092,47.0,Regular,Multiple Categories,Both,High,,,East,,2.1348293220761674,21627.80892334522
0.7169573460046295,459.9817692196401,7.0,New,Single Category,Online,Medium,11.0,0.0,,Retirees,6.246482212478926,14884.577374212604
,205.5052364148186,48.0,Churned,Multiple Categories,Store,High,5.0,4.0,South,,1.5161122983271504,24071.141059268793
0.5544328615935006,237.88040732616656,57.0,Churned,Single Category,Online,Medium,9.0,7.0,South,Retirees,9.33569522933769,22560.956740231315
4.291954597839808,204.199957858644,53.0,Churned,Multiple Categories,Online,Low,10.0,8.0,South,Professionals,2.357472133251988,2369.7496646391824
6.129357578204223,490.2591692797452,11.0,Churned,Multiple Categories,Both,Low,19.0,9.0,South,Professionals,7.159693007227769,31517.31431338262
4.510276310922343,72.71464794134346,35.0,Regular,Single Category,Online,Low,1.0,4.0,East,Professionals,9.877664244726548,41279.44379046148
6.9532584916659586,236.46012685069397,16.0,Regular,Multiple Categories,Store,High,8.0,5.0,West,Professionals,9.40199243510785,39332.715242164806
7.411928402597729,279.47989362646354,53.0,VIP,Single Category,Store,Low,0.0,7.0,East,Retirees,3.73199720809602,37509.07096494493
,384.3790323950285,61.0,Regular,Single Category,Both,Low,9.0,8.0,South,Retirees,,48449.337351264774
4.670506423946806,114.27965433973615,51.0,New,Multiple Categories,Online,Medium,7.0,1.0,South,Young Adults,2.4146404982036724,31213.399570609883
0.7235827577932403,105.70614900561894,38.0,VIP,Single Category,Store,Low,19.0,0.0,,,3.630292884892376,27405.19647733053
3.5295193845851522,440.4221747623613,26.0,VIP,,Online,High,0.0,,West,Young Adults,4.7175214496833195,43536.21435342983
6.2544126826602495,88.61504354268843,12.0,Regular,Multiple Categories,Online,High,19.0,5.0,West,Retirees,6.13155771946439,31577.77639176373
1.9855301756899313,194.95431823835784,44.0,VIP,Single Category,Store,Medium,10.0,4.0,South,Families,6.1857149066343275,24408.12844193119
5.830532992365606,487.9922843213325,20.0,Churned,Single Category,Online,Medium,1.0,2.0,International,Professionals,4.518903623982252,5493.2457118125685
0.9155592027785961,106.9006440317398,45.0,Regular,Multiple Categories,,High,2.0,4.0,International,Professionals,3.0963637771799117,9103.104730572948
6.241443493337822,265.67482130367284,41.0,Regular,Multiple Categories,Online,High,19.0,1.0,South,Retirees,6.987196367063836,40346.44658937969
2.9604284039885984,471.8861700159826,34.0,,Single Category,Both,Medium,4.0,7.0,South,Young Adults,4.827884698933532,41463.3156342317
7.613559382275676,43.11038203762888,46.0,Churned,Multiple Categories,Online,High,14.0,3.0,East,Young Adults,2.4066886087848616,13302.137535511947
7.94517470669553,32.470816449080694,24.0,Regular,Single Category,Online,Medium,19.0,4.0,International,Retirees,6.88378666059744,14319.424834303623
0.5068573314356951,164.88879791940596,18.0,New,Single Category,Store,Low,19.0,6.0,West,Professionals,7.708876689373638,32433.290269653604
3.9816028954898606,312.43443516269394,42.0,,Single Category,,Medium,11.0,6.0,South,Young Adults,4.052393814022167,39408.04559704691
3.7796991723622533,136.2487677781107,28.0,Regular,Multiple Categories,,Medium,16.0,,West,Professionals,1.0548196938456385,44504.63944204839
3.090894658991936,348.92437459727824,15.0,Regular,Single Category,Store,Medium,12.0,3.0,East,Young Adults,3.00899038540188,44595.661700987985
3.2085452313972773,242.63900738762544,,New,Single Category,Both,Medium,7.0,9.0,International,Retirees,8.512803155293312,33143.75630597771
4.06614225153309,217.93538313878744,53.0,Regular,Multiple Categories,Both,Low,2.0,7.0,East,Retirees,1.8593739529329474,42949.45037199053
,163.09698731722614,25.0,Regular,Multiple Categories,Online,Medium,2.0,5.0,East,Families,,6145.146560284624
2.710172375165536,426.9413345091977,69.0,New,Single Category,Both,High,14.0,2.0,International,Professionals,3.474186137617824,5158.236134323566
5.682030881609998,289.41921980570197,27.0,New,Single Category,Online,High,6.0,7.0,West,Professionals,2.7052110478399047,14979.530773247025
7.491721299662138,137.25378293551054,37.0,Regular,Single Category,Both,Low,18.0,9.0,North,Families,6.652415437246181,9835.883120328906
,459.73677163347185,32.0,Churned,Multiple Categories,Both,High,0.0,5.0,East,Professionals,8.13525692369084,25753.781130986732
4.89750214215693,308.2360619343199,28.0,New,Single Category,Store,Low,19.0,5.0,South,Families,5.0876959851947765,20744.48611295064
3.138795730126557,458.19054027009065,4.0,New,Single Category,Store,Low,12.0,1.0,South,Families,4.529236359170263,43105.893896718146
4.558517297015158,135.07235910708727,2.0,New,Multiple Categories,Both,Low,10.0,9.0,North,Young Adults,3.353133415333838,30904.08875341699
6.521095355581363,116.68660708847905,16.0,Churned,Multiple Categories,Both,Medium,2.0,1.0,North,Young Adults,1.3112421364848448,30585.899001201054
0.5822240679205755,102.45929617401714,38.0,VIP,Multiple Categories,Both,Low,5.0,8.0,North,Young Adults,5.967333715701539,25263.93081414936
1.213045476968195,356.9689640519526,,Regular,Multiple Categories,Online,High,12.0,1.0,International,Young Adults,3.361350162639233,16651.1724301458
7.666612630354518,424.03136647180054,28.0,Regular,Multiple Categories,Online,High,,5.0,East,Professionals,4.919886302626102,18252.616524969973
2.122962774285497,60.19243872672411,,Regular,Single Category,Online,Low,1.0,7.0,International,Retirees,2.768513230009173,47228.43739572227
4.084151896598928,312.92886436236165,10.0,Regular,Single Category,Online,Low,6.0,6.0,International,,,2600.517807019212
6.493632881096945,254.08495155374231,25.0,Churned,Single Category,Store,High,13.0,2.0,North,Professionals,3.544602204424003,13458.781991241865
